© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->Adult_WM_vs_GM->WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
Workspace	My Projects
Project	Adult_WM_vs_GM
Analysis	WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
Date	Wed Dec 23 14:29:42 PST 2020
Analysis ID	24400012

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(tissues/cell lines = Nervous System not otherwise specified OR Purkinje cells OR Striatum OR Other Stem cells OR Caudate Nucleus OR SF-539 OR Cerebral Cortex OR Stem cells not otherwise specified OR CNS Cell Lines not otherwise specified OR Dorsal Root Ganglion OR Ventricular Zone OR Hypothalamus OR SNB-75 OR Cerebellum OR Embryonic stem cells OR Granule Cell Layer OR Amygdala OR Spinal Cord OR SF-295 OR Subventricular Zone OR Granule cells OR Parietal Lobe OR Other Neurons OR Gray Matter OR U251 OR U87MG OR Trigeminal Ganglion OR Hippocampus OR Other Nervous System OR Brain OR Mesenchymal stem cells OR Thalamus OR Other CNS Cell Lines OR Substantia Nigra OR Nucleus Accumbens OR White Matter OR Medulla Oblongata OR Putamen OR Pyramidal neurons OR Sciatic Nerve OR Corpus Callosum OR SF-268 OR Choroid Plexus OR Cortical neurons OR Astrocytes OR Olfactory Bulb OR Cerebral Ventricles OR Neurons not otherwise specified OR Pituitary Gland OR Brainstem) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Adult_WM_vs_GM->WM_vs_GM_A2B5_Final - 2020-12-23 05:29 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Master Regulator	Molecule Type	Expr Log Ratio	Depth	Predicted Activation State	Notes	Activation z-score	p-value of overlap	Network bias-corrected p-value	Participating regulators	Target molecules in dataset	Causal network	Target-connected regulators	Relationships Between Master Regulators(Increases/Downstream)	Relationships Between Master Regulators(Decreases/Downstream)	Relationships Between Master Regulators(Affects/Downstream)	Relationships Between Master Regulators(Increases/Upstream)	Relationships Between Master Regulators(Decreases/Upstream)	Relationships Between Master Regulators(Affects/Upstream)	Relationships Between Master Regulators(Increases/Both)	Relationships Between Master Regulators(Decreases/Both)	Relationships Between Master Regulators(Affects/Both)	
TGFB1	growth factor	 	3	 	 	-1.540	3.55E-09	2.40E-03	AKT1,APP,CDK5,CEBPB,CREB1,DCX,FOXO1,HTT,MAPK1,MAPK10,MTOR,PARP1,RB1,RPS6KB1,SMAD3,STAT3,TGFB1,TP53,TRPV1	ABCG2,ACTR3,ADAM17,BCAP29,CASP1,CDH5,CFLAR,CLDN5,CNR1,COL4A1,CRIM1,CXCL2,DAB2,EDNRB,FN1,FOXF1,GPR17,GPR19,HES1,HES5,ICAM1,IER3,IFI16,IL6,IRAK2,JUN,LEF1,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,PMAIP1,PRNP,PTGS2,RRAS2,SAMHD1,SERPINB1,SERPINE1,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,TGFBR2,TIA1,TM4SF1,TNFRSF10B,UBE2K,VCAM1	51 (19)	15	 	beta-estradiol,ethanol,SNAI1	 	APP,CAV1,CDK5,LIF,MAPK1,TNF,VEGFA	Ca2+,CXCL12,GFAP	 	 	 	 	
APP	other	 	3	 	 	-0.962	2.60E-08	8.60E-03	AKT1,APP,CDK5,CREB1,DCX,EIF2S1,ELK1,FMR1,FOXO1,FYN,GLI1,GRIN1,HTT,MAP2,MAPK10,MTOR,NTRK1,NTRK2,PARP1,PDPK1,PTEN,RB1,RBL1,RELA,RPS6KB1,RPTOR,SRF,STAT3,TP53,TREM2,TRPM2,TSC2	ABCG2,ACTR3,ADAM17,BAMBI,BCAP29,CASP1,CCNA2,CDH5,CEBPB,CFLAR,CLDN5,CNR1,COL4A1,CRIM1,CXCL2,CYP1B1,FLT1,GPR17,GPR19,HES1,HES5,IER3,IFI16,IGFBP7,IL6,ITGB1,JUN,LEF1,MGP,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,NSDHL,PDIA3,PMAIP1,PRNP,PTGR1,PTGS2,RRAS2,SERPINB1,SERPINE1,SLC7A11,SSBP2,ST3GAL6,STAT3,STC1,STMN1,SYNJ2,TNFRSF10B,UBE2K,VCAM1	53 (32)	23	ROCK2,TGFB1	beta-estradiol	 	EDN1,EIF2AK2,FGF2,GFAP,IFNG,IGFBP2,IL15,LIF,MAPK1,PARP1	CXCL12,HGF,PDCD4,TENM1	 	 	 	 	
EGFR	kinase	 	3	 	 	-1.461	4.36E-08	1.70E-03	AXL,Cdc42,CEBPB,CREB1,CTNNB1,EGFR,GSK3B,MAPK1,NIBAN2,PARP1,RAC1,STAT3	BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,HES1,HES5,ICAM1,IER3,IL6,JUN,LEF1,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,PECAM1,PTGS2,RRAS2,SERPINE1,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	30 (12)	8	EGF,FGF2,HGF,IGFBP2,PRKCD,RHBDF1,RHBDF2,TAC1	beta-estradiol,PRKN	 	Ca2+,GBP1,MAPK1,VEGFA	 	 	 	 	 	
EDN1	cytokine	 	3	Inhibited	 	-3.182	6.03E-08	2.10E-03	CAV1,CEBPB,CREB1,DUSP1,EDN1,EGFR,ELK1,MAPK1,MAPK10,MAPK14,MMP9,PARP1,RAC1,SERPINE1,SRC,SRF,STAT3	ADAM17,BCAP29,CLDN5,CRIM1,CXCL2,DAB2,EDNRB,FLT1,FN1,GPR19,HES5,ICAM1,IER3,IL6,ITGB1,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,PTGR1,PTGS2,RRAS2,SERPINE1,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	32 (17)	12	APP,TNF	 	 	Ca2+,MAPK1	 	 	 	 	 	
IFNG	cytokine	 	3	Inhibited	 	-2.714	1.31E-07	1.36E-02	AKT1,APP,CEBPB,CREB1,EIF2S1,FOXO1,GSK3B,IFNG,MAPK1,PDPK1,RPS6KB1,STAT3	BCAP29,CEBPB,CFLAR,CLDN5,CNR1,CRIM1,CXCL2,DAB2,EDNRB,GPR17,GPR19,HES5,HLA-E,ICAM1,IER3,IFI16,IL6,JUN,KCTD12,LAMC2,LEF1,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,PANX1,PMAIP1,PRNP,PTGS2,RRAS2,SAMHD1,SERPINE1,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,TGFBR2,TM4SF1,TNFRSF10B,UBE2K,VCAM1	44 (12)	10	APP	 	 	CXCL12,FGF2,GFAP,MAPK1,TNF,VEGFA	CAV1,CNR1	 	 	 	 	
TNF	cytokine	 	1	Inhibited	biased	-3.606	2.75E-07	2.50E-03	TNF	CASP1,CEBPB,CFLAR,CXCL2,ICAM1,IL1R1,IL6,ITGB1,MT-CO2,PTGS2,SERPINE1,STAT3,VCAM1	13 (1)	1	CXCL12,ethanol,IFNG,IL23A,mir-21,PARP1,PRKCD,TGFB1	ADCYAP1,beta-estradiol	 	EDN1,GFAP,ITGB1,MAPK1	 	 	 	 	 	
Ca2+	chemical - endogenous mammalian	 	3	 	 	-1.342	3.44E-07	2.01E-02	APP,Ca2+,CEBPB,CEBPD,CREB1,FMR1,FOXO1,HIF1A,IKBKB,ITGB1,MAPK14,PIP5K1C,PRKCE,PTGS2,RBL1,RPS6KB1,STAT3,TP53,TREM2,TRPM2,TSC2	ABCG2,ADAM17,ADAM19,BAMBI,BCAP29,CEBPB,CLDN5,CRIM1,CXCL2,CYP1B1,DAB2,FLT1,FN1,GPR17,GPR19,HES1,HES5,IER3,IFI16,IL6,JUN,LEF1,MGP,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,NSDHL,PDIA3,PMAIP1,PRNP,PTGS2,RRAS2,SERPINE1,SLC7A11,SSBP2,ST3GAL6,STC1,STMN1,SYNJ2,TM4SF1,TNFRSF10B,UBE2K,VCAM1	45 (21)	18	CXCL12,EDN1,EGF,EGFR,GRM5,MAG	beta-estradiol,ethanol,HYOU1,TGFB1	 	MAPK1	 	 	 	 	 	
LIF	cytokine	 	3	 	 	-1.961	3.90E-07	2.00E-03	CEBPB,CREB1,LIF,MAPK1,PARP1,STAT3	BCAP29,CDH5,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,JUN,MT-CO2,MT-ND4,NFIL3,NRP2,PECAM1,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	26 (6)	5	APP,TGFB1	SNAI1	 	GFAP,MAPK1,TAC1	 	 	 	 	 	
beta-estradiol	chemical - endogenous mammalian	 	3	Inhibited	 	-2.405	4.72E-07	3.34E-02	AKT1,APP,ARRB1,beta-estradiol,CAV1,CEBPB,CREB1,CTNNB1,DRD2,EIF2S1,EIF4E,GSK3B,MAPK1,MAPK9,MMP9,NANOG,PARP1,SRC,STAT3,TCF7L2,TP53	ABCG2,ADGRF5,ANKRD12,BCAP29,BGN,BPNT2,CEBPB,CEMIP2,CFLAR,CLDN5,CRIM1,DAB2,EZR,FKBP1A,FN1,FOXF1,GCLM,GPR19,HES1,HES5,HLA-E,IER3,IFI16,IL1R1,IL6,IQGAP1,ITGB1,JUN,LEF1,MGP,MT-CO2,MT-ND4,NCOA3,NFIL3,NRP2,PECAM1,PMAIP1,PRICKLE1,PRNP,PRRC2C,PTGS2,RRAS2,SERPINB1,SERPINE1,SNAP23,SSBP2,STC1,STMN1,SYNJ2,TBC1D9,TGFBR2,TM4SF1,TNFRSF10B,TRAM1,UBE2K,VCAM1	56 (21)	17	 	 	 	EGF,IGFBP2,LAMA2,MAPK1,TAC1	APP,Ca2+,CAV1,EGFR,GRM5,TGFB1,TGFB2,TNF	 	 	 	 	
TAC1	other	 	3	Inhibited	 	-2.353	5.98E-07	2.70E-03	CEBPB,CREB1,EGFR,MAPK1,PARP1,STAT3,TAC1	BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,JUN,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	26 (7)	6	beta-estradiol,FGF2,levodopa,LIF	 	 	EGFR,GFAP,MAPK1	 	 	 	 	 	
IFNG	cytokine	 	2	Inhibited	 	-3.128	6.27E-07	1.17E-02	EIF2S1,GSK3B,IFNG,STAT3	CEBPB,CNR1,CXCL2,EDNRB,GPR19,HES5,HLA-E,ICAM1,IFI16,IL6,KCTD12,LAMC2,MT-CO2,MT-ND4,PANX1,PTGS2,SAMHD1,SERPINE1,SLC7A11,STAT3,TGFBR2,TNFRSF10B,VCAM1	23 (4)	4	APP	 	 	CXCL12,FGF2,GFAP,MAPK1,TNF,VEGFA	CAV1,CNR1	 	 	 	 	
VEGFA	growth factor	 	3	Inhibited	 	-2.191	7.89E-07	6.60E-03	AKT1,CAV1,CEBPB,CREB1,EIF2S1,EIF4E,MAPK1,MMP9,MTOR,NTRK2,PARP1,STAT3,VEGFA	BCAP29,CCNA2,CEBPB,CFLAR,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IFI16,IL6,ITGB1,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SERPINB1,SSBP2,STAT3,STC1,STMN1,SYNJ2,TAL1,TM4SF1,VCAM1	30 (13)	12	EGF,EGFR,FGF2,HRAS,IFNG,TGFB1	Meg3	 	CAV1,MAPK1	 	 	 	 	 	
beta-estradiol	chemical - endogenous mammalian	 	2	Inhibited	 	-2.271	1.07E-06	1.83E-02	AKT1,beta-estradiol,CREB1,CTNNB1,GSK3B,MMP9,STAT3	ADGRF5,ANKRD12,BCAP29,BGN,BPNT2,CFLAR,CRIM1,DAB2,EZR,FN1,GPR19,HES1,HES5,HLA-E,IER3,IL1R1,IL6,IQGAP1,ITGB1,JUN,LEF1,MGP,MT-CO2,MT-ND4,NCOA3,NFIL3,NRP2,PECAM1,PTGS2,RRAS2,SERPINB1,SERPINE1,SSBP2,STC1,STMN1,SYNJ2,TBC1D9,TRAM1	38 (7)	7	 	 	 	EGF,IGFBP2,LAMA2,MAPK1,TAC1	APP,Ca2+,CAV1,EGFR,GRM5,TGFB1,TGFB2,TNF	 	 	 	 	
adenosine	chemical - endogenous mammalian	 	3	Inhibited	 	-2.121	1.70E-06	1.65E-02	adenosine,ADORA2A,CASP1,Cdc42,CREB1,dopamine,DRD2,EGFR,GSK3B,IL1B,NTRK1,NTRK2,PRKCE,STAT3	BCAP29,CCNA2,CCT5,CEBPB,CNR1,CRIM1,CXCL2,FN1,GPR19,HES5,HLA-E,ICAM1,IER3,IL1R1,IL6,JUN,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SERPINE1,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,TGFBR2,VCAM1	32 (14)	10	ethanol	 	 	 	 	 	 	 	 	
IL15	cytokine	 	3	Inhibited	 	-2.353	2.00E-06	9.10E-03	CEBPB,CREB1,IL15,MAPK1,PARP1,STAT1,STAT3	BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IFI16,IL6,KCTD12,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SAMHD1,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	26 (7)	6	APP	 	 	CXCL12,MAPK1	 	 	 	 	 	
MAPK1	kinase	 	3	Inhibited	 	-2.858	2.37E-06	4.20E-03	CEBPB,CREB1,ELK1,MAPK1,PARP1,SRF	BCAP29,CLDN5,CRIM1,CXCL2,DAB2,FLT1,FN1,GPR19,ICAM1,IER3,IL6,ITGB1,NFIL3,NRP2,PTGR1,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	24 (6)	4	ADCYAP1,APP,beta-estradiol,Ca2+,CNR1,CXCL12,EDN1,EGF,EGFR,GRM5,HRAS,IFNG,IL15,levodopa,LIF,palmitic acid,RAPGEF3,TAC1,TGFB1,TNF,VEGFA	arachidonic acid,CAV1	 	PARP1	 	 	 	 	 	
CDK5	kinase	 	3	 	 	-0.822	2.45E-06	4.99E-02	AKT1,APP,CDK5,DCX,EIF2S1,FMR1,FOXO1,HTT,ITGB1,MAPK10,MTOR,PARP1,PIP5K1C,RBL1,RELA,RPS6KB1,STAT3,TREM2,TRPM2,TRPV1,TSC2	ACTR3,ADAM17,ADAM19,BAMBI,CASP1,CEBPB,CFLAR,CLDN5,CNR1,COL4A1,CXCL2,CYP1B1,FN1,GPR17,HES1,HES5,IFI16,IL6,JUN,LEF1,MGP,MMP1,MT-CO2,MT-ND4,NSDHL,PDIA3,PMAIP1,PRNP,PTGS2,SERPINB1,SERPINE1,SLC7A11,ST3GAL6,STAT3,TNFRSF10B,UBE2K,VCAM1	37 (21)	19	TGFB1	 	 	 	 	 	 	 	 	
IFNG	cytokine	 	1	Inhibited	 	-3.300	2.64E-06	1.24E-02	IFNG	CNR1,CXCL2,EDNRB,GPR19,HLA-E,ICAM1,IFI16,IL6,KCTD12,LAMC2,PANX1,PTGS2,SAMHD1,SLC7A11,STAT3,TGFBR2,TNFRSF10B,VCAM1	18 (1)	1	APP	 	 	CXCL12,FGF2,GFAP,MAPK1,TNF,VEGFA	CAV1,CNR1	 	 	 	 	
IL23A	cytokine	 	3	 	biased	-1.897	3.22E-06	3.30E-03	EGFR,IL23A,PRKCD,STAT3	HES5,IL6,JUN,MMP1,MT-CO2,MT-ND4,PTGS2,SERPINE1,SLC7A11,STAT3	10 (4)	4	 	ADCYAP1	 	TNF	 	 	 	 	 	
RHBDF1	other	 	2	 	biased	-1.633	3.60E-06	5.00E-04	EGFR,RHBDF1	ADAM17,JUN,MMP1,PTGS2,SLC7A11,STAT3	6 (2)	2	 	 	 	EGFR	 	 	 	 	 	
RHBDF2	other	 	2	 	biased	-1.633	3.60E-06	5.00E-04	EGFR,RHBDF2	ADAM17,JUN,MMP1,PTGS2,SLC7A11,STAT3	6 (2)	2	 	 	 	EGFR	 	 	 	 	 	
HGF	growth factor	 	3	Inhibited	biased	-2.000	4.00E-06	1.52E-02	EGFR,HGF,NTRK2,PRKCD,PTPN11,RAC1,RELA,STAT1,STAT3	CASP1,CCNA2,HES5,ICAM1,IFI16,JUN,KCTD12,MMP1,MT-CO2,MT-ND4,PTGS2,SAMHD1,SERPINE1,SLC7A11,STAT3,VCAM1	16 (9)	8	 	APP	 	EGFR,PRKCD	 	 	 	 	 	
ethanol	chemical - endogenous mammalian	 	3	 	 	-1.976	5.39E-06	3.12E-02	ADORA2A,CDK5,CREB1,DRD2,EGFR,EIF2AK2,EIF2S1,ethanol,FYN,GRIN2B,GSK3B,NTRK2,RAC1,RELA,STAT1	ABCG1,BCAP29,CCNA2,CCT5,CEBPB,CNR1,CRIM1,CXCL2,FN1,GPR19,ICAM1,IER3,IFI16,IL6,JUN,KCTD12,MMP1,NFIL3,NRP2,PTGS2,RRAS2,SAMHD1,SERPINE1,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,TGFBR2,VCAM1	31 (15)	12	 	 	 	adenosine,CNR1,EIF2AK2,FGF2,GFAP,HRAS,TNF	Ca2+,mir-29,TGFB1	 	 	 	 	
PRKN	enzyme	 	2	 	 	0.632	5.59E-06	2.10E-03	AKT1,EGFR,GSK3B,PRKN,RELA	CFLAR,JUN,LEF1,MMP1,PRDX1,PTGS2,SERPINE1,SLC7A11,STAT3,VCAM1	10 (5)	5	 	 	 	 	EGFR	 	 	 	 	
RAPGEF3	other	 	3	 	 	-1.877	5.94E-06	8.90E-03	CEBPB,CREB1,MAP3K2,MAPK1,PARP1,RAP1B,RAPGEF3,STAT3	BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	23 (8)	5	 	 	 	MAPK1	 	 	 	 	 	
palmitic acid	chemical - endogenous mammalian	 	3	Inhibited	 	-2.041	6.54E-06	1.43E-02	CEBPB,CREB1,MAPK1,NTRK2,palmitic acid,PARP1,PTPN1,STAT3	BCAP29,CCNA2,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	24 (8)	6	 	 	 	MAPK1	 	 	 	 	 	
CAV1	transmembrane receptor	 	3	 	 	0.200	8.99E-06	2.00E-02	CAV1,CEBPB,CREB1,EGFR,FOS,MAPK1,NTRK2,PARP1,SRC,STAT3	BCAP29,CCNA2,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,RRAS2,SERPINE1,SLC7A11,SSBP2,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	25 (10)	8	TGFB1,VEGFA	beta-estradiol,IFNG	 	 	MAPK1	 	 	 	 	
mir-21	microRNA	 	1	Inhibited	 	-2.236	9.15E-06	1.90E-03	mir-21	CDH5,CXCL2,IL6,PECAM1,STAT3	5 (1)	1	 	 	 	GFAP,TNF	 	 	 	 	 	
IGFBP2	other	 	2	 	biased	-1.897	1.13E-05	2.10E-03	EGFR,IGFBP2,STAT3	FN1,HES5,ITGA6,JUN,MMP1,MT-CO2,MT-ND4,PTGS2,SLC7A11,STAT3	10 (3)	3	APP,beta-estradiol	levodopa	 	EFEMP1,EGFR	 	 	 	 	 	
PRKCD	kinase	 	2	 	biased	-1.667	1.42E-05	7.10E-03	EGFR,PRKCD,STAT3	HES5,JUN,MMP1,MT-CO2,MT-ND4,PTGS2,SERPINE1,SLC7A11,STAT3	9 (3)	3	EGF,HGF	 	 	EGFR,GFAP,TNF	 	 	 	 	 	
EGF	growth factor	 	2	 	 	-1.877	1.52E-05	1.89E-02	AKT1,CREB1,EGF,EGFR,RPS6KB1,STAT3	BCAP29,CFLAR,CRIM1,FN1,GPR19,HES5,IER3,JUN,MMP1,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SERPINE1,SLC7A11,SSBP2,STAT3,STC1,STMN1,SYNJ2,VCAM1	23 (6)	6	beta-estradiol,CNR1	 	 	Ca2+,EGFR,FGF2,MAPK1,PRKCD,VEGFA	GFAP	 	 	 	 	
MAG	other	 	3	 	 	-0.816	1.61E-05	3.48E-02	CREB1,MAG,NTRK2,PARP1,PRKCA,RAC1,STAT1,STAT3	BCAP29,CCNA2,CRIM1,FN1,GPR19,HES5,IER3,IFI16,IL6,KCTD12,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SAMHD1,SERPINE1,SSBP2,STAT3,STC1,STMN1,SYNJ2,VCAM1	24 (8)	6	 	 	 	Ca2+,PARP1	 	 	 	 	 	
levodopa	chemical - endogenous mammalian	 	3	 	 	-1.441	1.68E-05	1.67E-02	CEBPB,CREB1,FAAH,GSK3B,levodopa,MAPK1,MAPT,PARP1,PPARG	BCAP29,CDC42EP3,CLDN5,CNR1,COL4A1,CRIM1,CXCL2,DAB2,EDNRB,EIF4EBP2,EIF4G2,ETS2,FN1,FNIP1,FTL,GPR19,ICAM1,IER3,IFNAR2,IL6,IQGAP1,KDM4B,NFATC3,NFIL3,NRP2,PRICKLE1,PTGS2,RRAS2,SERPINE1,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,TMEM70,VCAM1,VMP1,WWTR1	39 (9)	6	 	 	 	HRAS,MAPK1,TAC1,TTYH1	CNR1,CXCL12,GFAP,IGFBP2,PDCD4	 	 	 	 	
ADCYAP1	other	 	3	Inhibited	 	-2.117	1.69E-05	3.50E-02	ADCYAP1,CEBPB,CREB1,DIO2,GSK3B,MAPK1,MAPT,NTRK2,PARP1,STAT3	BCAP29,CCNA2,CRIM1,CXCL2,CYP1B1,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SERPINB1,SERPINE1,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	27 (10)	8	 	 	 	GFAP,MAPK1,TTYH1	IL23A,TNF	 	 	 	 	
GRM5	G-protein coupled receptor	 	3	 	 	-1.460	1.70E-05	2.27E-02	CEBPB,CNR1,CREB1,GRM5,MAPK1,PARP1,STAT3	BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	23 (7)	5	 	beta-estradiol	 	Ca2+,CNR1,MAPK1	 	 	 	 	 	
CNR1	G-protein coupled receptor	1.783	3	 	 	-1.460	2.02E-05	2.92E-02	CEBPB,CNR1,CREB1,MAPK1,PARP1,STAT3	BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,HES5,ICAM1,IER3,IL6,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	23 (6)	5	ethanol,GRM5	Becn2,GPRASP1,IFNG,levodopa	 	EGF,FGF2,MAPK1	 	 	 	 	 	
HRAS	enzyme	 	3	 	 	-1.964	2.03E-05	1.72E-02	CEBPB,CREB1,GRIN2B,GSK3B,HRAS,MAPK1,PARP1	BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,ICAM1,IER3,IL6,NFIL3,NRP2,PTGS2,RRAS2,SERPINE1,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	21 (7)	4	ethanol,levodopa	 	 	MAPK1,VEGFA	 	 	 	 	 	
VEGFA	growth factor	 	2	 	 	-1.528	2.11E-05	1.66E-02	CAV1,CREB1,MMP9,STAT3,VEGFA	BCAP29,CRIM1,FN1,GPR19,HES5,ICAM1,IER3,ITGB1,MT-CO2,MT-ND4,NFIL3,NRP2,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TAL1,VCAM1	21 (5)	5	EGF,EGFR,FGF2,HRAS,IFNG,TGFB1	Meg3	 	CAV1,MAPK1	 	 	 	 	 	
TGFB1	growth factor	 	1	 	 	-1.069	2.27E-05	2.16E-02	TGFB1	CXCL2,EDNRB,FN1,GPR19,HES1,IER3,IL6,IRAK2,PTGS2,SAMHD1,SERPINE1,STAT3,TGFBR2,TIA1	14 (1)	1	 	beta-estradiol,ethanol,SNAI1	 	APP,CAV1,CDK5,LIF,MAPK1,TNF,VEGFA	Ca2+,CXCL12,GFAP	 	 	 	 	
CXCL12	cytokine	 	3	Inhibited	 	-2.400	2.36E-05	1.99E-02	CEBPB,CREB1,CXCL12,MAPK1,MAPK14,PARP1	ADAM17,BCAP29,CRIM1,CXCL2,DAB2,FN1,GPR19,ICAM1,IER3,IL6,NFIL3,NRP2,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,TM4SF1,VCAM1	21 (6)	5	IFNG,IL15	APP,levodopa,TGFB1	 	Ca2+,MAPK1,TNF	 	 	 	 	 	
PARP1	enzyme	 	3	Inhibited	 	-2.400	2.36E-05	1.77E-02	CREB1,ELK1,PARP1,SRF	BCAP29,CLDN5,CRIM1,FLT1,FN1,GPR19,ICAM1,IER3,IL6,ITGB1,NFIL3,NRP2,PTGR1,PTGS2,RRAS2,SSBP2,STAT3,STC1,STMN1,SYNJ2,VCAM1	21 (4)	3	APP,MAG,MAPK1	 	 	TNF	 	 	 	 	 	
FGF2	growth factor	 	2	 	 	-0.626	2.41E-05	2.58E-02	CREB1,EIF4EBP1,FGF2,GSK3B,RAC1,STAT1	BCAP29,CFLAR,CRIM1,FN1,GPR19,HES1,ICAM1,IER3,IFI16,JUN,KCTD12,LEF1,NFIL3,NRP2,PTGS2,RRAS2,SAMHD1,SERPINE1,SSBP2,STAT3,STC1,STMN1,SYNJ2	23 (6)	6	APP,CNR1,EGF,ethanol,IFNG	 	 	EGFR,TAC1,VEGFA	 	 	 	 	 	
HGF	growth factor	 	2	 	biased	-1.414	2.56E-05	1.10E-02	EGFR,HGF,PRKCD,RAC1	CASP1,ICAM1,JUN,MMP1,PTGS2,SERPINE1,SLC7A11,STAT3	8 (4)	4	 	APP	 	EGFR,PRKCD	 	 	 	 	 	
Meg3	other	 	1	 	biased	0.577	2.74E-05	4.00E-04	Meg3	FLT1,HES1,IQGAP1	3 (1)	1	 	 	 	 	VEGFA	 	 	 	 	
